1800,0.0177976,0.4901281,0.0115076,0.7211097,0.6510845,0.3611009,0.2700615,0.042039,0.075643,0.0699781,0.0334423,2e-05
1900,0.010978,0.6338755,0.0109045,0.5521243,0.4542375,0.3932023,0.2508228,0.0413621,0.0437359,0.061244,0.0410627,1.62e-05
2000,0.02234,0.6827763,0.0111888,0.7150524,0.6208397,0.3860484,0.2122157,0.0406774,0.1053276,0.0630527,0.044081,1.71e-05
2100,0.0282963,0.9128953,0.0117815,0.5076273,0.6688357,0.2934853,0.396519,0.0488723,0.0660564,0.1262411,0.0405884,2.31e-05
2200,0.0288947,0.7634275,0.0100363,0.4244139,0.7152224,0.3470644,0.2631065,0.058208,0.0600335,0.0758976,0.034716,1.96e-05
2300,0.0326438,0.9590889,0.0118444,0.7593693,0.612125,0.4307457,0.336968,0.0700503,0.0699443,0.0927952,0.0536971,1.96e-05
2400,0.0228349,0.4579094,0.0139363,0.9608735,0.8780213,0.6380461,0.3006679,0.0405779,0.0477757,0.0956133,0.11413,1.79e-05
2500,0.0166347,0.7049855,0.0129705,0.7151407,0.5336912,0.4518524,0.2854465,0.0529784,0.0767213,0.0736496,0.0668115,1.79e-05
2600,0.012852,0.4249477,0.0134713,0.7295064,0.7754629,0.32955,0.2659474,0.0288582,0.0743681,0.0521252,0.0421326,1.31e-05
2700,0.0083585,0.1756426,0.0097933,0.4675836,0.7004908,0.3566708,0.299256,0.0307691,0.0798663,0.0798473,0.0336904,1.63e-05
2800,0.0255189,0.4428154,0.0153134,0.6436704,0.6242414,0.503375,0.2864058,0.0270784,0.0809704,0.0821911,0.074947,1.79e-05
2900,0.019916,0.2529975,0.0371072,1.0661793,0.5582074,0.5276678,0.3246466,0.0269453,0.0604761,0.0857852,0.1286905,2.06e-05
3000,0.015487,0.5889463,0.0449761,1.7197019,0.8140561,0.5589008,0.2914151,0.0296829,0.1013624,0.079989,0.1239386,1.32e-05
3100,0.0261608,0.3489631,0.0603728,1.429375,0.5110473,0.539785,0.3133648,0.0568365,0.0604467,0.0931286,0.1731793,1.95e-05
3200,0.0178756,0.4043734,0.0539128,1.7042334,0.4766523,0.6767965,0.2896128,0.0642962,0.0725386,0.0614911,0.1766151,1.12e-05
3300,0.0239551,0.4299344,0.0435652,1.2408113,0.6012346,1.028171,0.2514232,0.0434942,0.0798434,0.0683626,0.2591895,1.2e-05
3400,0.0598874,0.5784457,0.0468511,0.8711564,0.6058747,0.9012324,0.2003948,0.0337465,0.0700169,0.0672383,0.37312,1.37e-05
3500,0.0438308,0.653933,0.0623404,1.1931686,0.5259512,0.7558657,0.2539648,0.0231347,0.080785,0.054981,0.4433756,1.05e-05
3600,0.0414051,0.3481667,0.1184152,1.8697463,0.7478303,0.6629003,0.1791396,0.0202213,0.0809729,0.0490017,0.4891497,9.1e-06
3700,0.0866859,0.5930263,0.0636096,0.6248672,0.908281,0.885946,0.1939613,0.0296404,0.1061526,0.0707091,0.7993592,9.7e-06
3800,0.0729814,0.6086719,0.1048452,0.9452655,0.6306686,0.6991491,0.2366245,0.0240922,0.1074118,0.0792193,0.5939157,7.7e-06
3900,0.0922106,0.3656426,0.1957268,1.3659643,0.7289989,0.8322734,0.2520009,0.0380817,0.1136834,0.0681636,1.063924,1.68e-05
4000,0.1497214,0.7532237,0.3014751,2.2103977,0.4090928,0.8158559,0.2510942,0.0353408,0.0677468,0.0850363,0.7454048,1.89e-05
4100,0.0960661,0.3775039,0.1961551,1.7335147,0.7952186,0.4159321,0.2118472,0.0140659,0.0648243,0.0655741,0.3816858,1.45e-05
4200,0.0689684,0.383753,0.1447647,1.545956,0.7155308,0.3937887,0.2429743,0.0140866,0.0648565,0.0807972,0.4385819,1.1e-05
4300,0.1000464,0.6396549,0.0977399,0.7974217,0.8925794,0.2196933,0.3120877,0.0181941,0.0959168,0.0879641,0.214,1.27e-05
4400,0.132253,0.3560904,0.2847977,1.4487392,0.6265867,0.1383823,0.413322,0.0196201,0.0745593,0.0969765,0.2642688,1.86e-05
4500,0.0750445,0.3463944,0.1442594,1.0914609,0.5088098,0.1989711,0.2263287,0.012331,0.0981821,0.0381898,0.2728691,1.43e-05
4600,0.0698964,0.3885467,0.1514134,1.1209202,0.4659628,0.2381975,0.2276987,0.0070225,0.0752449,0.0851549,0.4132768,1.36e-05
4700,0.0639345,0.4592254,0.1152603,1.4375787,0.5682753,0.4913771,0.2683087,0.0132973,0.0624552,0.0694206,0.4935288,7.3e-06
4800,0.0878249,0.3374442,0.1109966,0.9524726,0.5220739,0.4147353,0.2937774,0.0185044,0.0474427,0.0846062,0.4355432,1.09e-05
4900,0.0749482,0.6639883,0.0676263,0.7221574,0.6200326,0.4898105,0.2397504,0.0271515,0.0737574,0.0835536,0.299548,1.64e-05
5000,0.1056713,0.5542693,0.0583141,0.5018996,0.6375501,0.5979903,0.2223093,0.0289213,0.0423596,0.0629434,0.6104184,1.63e-05
5100,0.0418002,0.3891173,0.0559056,0.5460094,0.4767948,1.1167074,0.265531,0.0296076,0.0944339,0.0579098,1.0912475,2.34e-05
5200,0.0529705,0.2900307,0.0721196,0.6721443,0.6897693,0.7546613,0.2248498,0.0563101,0.0666022,0.0618395,0.7304042,2.34e-05
5300,0.036143,0.5105503,0.0663236,0.9739146,0.5866155,0.967996,0.2036852,0.0604985,0.0895973,0.0684775,0.6307035,2.38e-05
5400,0.0468735,0.4956769,0.0620626,0.900353,0.7501232,0.7468902,0.2289781,0.0740452,0.0471976,0.0747583,0.5032022,2.84e-05
5500,0.0548563,0.6578576,0.0465112,0.8994131,0.6457283,0.7574288,0.226498,0.059523,0.0592082,0.0872105,0.3795544,1.92e-05
5600,0.0416479,0.5388459,0.0728212,1.365242,0.7516836,0.8829711,0.2958732,0.049481,0.1135948,0.0768417,0.4024561,2.56e-05
5700,0.0325991,0.4023464,0.0561109,0.8549194,0.7148213,0.6967382,0.2055284,0.1082001,0.0608998,0.0627557,0.3147505,2.94e-05
5800,0.0241585,0.5018133,0.0368461,0.8240989,0.5856325,0.705043,0.1940955,0.0691979,0.0699535,0.0703774,0.2871513,2.26e-05
5900,0.0386342,0.519294,0.0427067,0.708281,0.4594046,0.9027442,0.3054713,0.1112742,0.0428977,0.1026975,0.417333,3.32e-05
6000,0.0356905,0.4010744,0.0521762,0.7842297,0.5328796,1.0000445,0.3736177,0.1670017,0.0527804,0.116738,0.6115494,5.19e-05
6100,0.0307276,0.4829854,0.0418654,0.5918988,0.5801546,0.683398,0.3970034,0.0752259,0.0680638,0.0910135,0.4929503,3.01e-05
6200,0.0423393,0.3954599,0.0408374,0.5953834,0.8231464,0.7679191,0.2517313,0.0475793,0.0651308,0.1000095,0.414955,2.08e-05
6300,0.0296929,0.6182901,0.0395644,0.8672494,0.5152131,1.1970145,0.4077172,0.0351173,0.0440064,0.0902268,0.5019576,1.81e-05
6400,0.0495941,0.6795901,0.0397718,1.0101137,0.6687163,0.761568,0.3857933,0.0753731,0.0723972,0.1102169,0.3849079,2.05e-05
6500,0.0423615,0.3747198,0.0790986,1.3498016,0.4339219,0.5519553,0.3282452,0.0616237,0.0431681,0.0877563,0.3016281,1.81e-05
6600,0.0619734,0.5779612,0.1093434,1.4168943,0.4472914,0.5857905,0.2500794,0.0697271,0.0698404,0.0701342,0.4970495,3.25e-05
6700,0.0946305,0.7097482,0.1238035,1.3821093,0.5671823,0.3789067,0.2980759,0.0828745,0.0636392,0.067814,0.223238,2.74e-05
6800,0.1289075,0.9926832,0.0889999,1.1762612,0.7775315,0.274844,0.2971696,0.0536106,0.0741582,0.0752767,0.1638755,1.96e-05
6900,0.0660464,0.6441343,0.0541909,0.5342637,0.5345195,0.1284674,0.3056915,0.0254028,0.0460491,0.0986239,0.1452039,1.23e-05
7000,0.0740882,0.5256074,0.1038278,0.9426036,0.6288808,0.0750115,0.206236,0.0315157,0.0801592,0.0470867,0.0799539,1.47e-05
7100,0.090852,0.4692131,0.0883901,0.731877,0.5616555,0.1294268,0.2297785,0.0206878,0.0693198,0.0403425,0.1244279,1e-05
7200,0.0909068,0.4052725,0.0622138,0.5117391,0.5834751,0.0848516,0.2440049,0.0088782,0.0696836,0.0316227,0.1256921,8.6e-06
7300,0.0842101,0.4783313,0.0980743,0.8876369,0.586515,0.06403,0.2061136,0.0100016,0.079611,0.0727757,0.1272349,9.2e-06
7400,0.1209808,0.7139493,0.0893342,0.8005349,0.7278505,0.1119085,0.1665854,0.0083258,0.053524,0.0330343,0.1225262,8.2e-06
7500,0.1345954,1.2651945,0.0518892,0.5522621,0.4031985,0.3095763,0.2410587,0.0092121,0.0459737,0.0719611,0.1803706,8.9e-06
7600,0.0731077,0.7661395,0.042995,0.6955229,0.657402,0.237242,0.254448,0.0077773,0.0844644,0.0648655,0.1074461,6.5e-06
7700,0.0455022,0.4667714,0.0416433,0.7353949,0.7990792,0.3378073,0.2337411,0.0225558,0.0930053,0.0563696,0.132918,9.6e-06
7800,0.0384551,0.3874622,0.0301461,0.590318,0.57012,0.2796324,0.3382656,0.0387924,0.0985118,0.0948795,0.1278202,8.6e-06
7900,0.0398795,0.4947783,0.047409,0.6276673,0.653368,0.3690126,0.2404068,0.0179859,0.0354073,0.0668819,0.2400436,6.2e-06
8000,0.0421225,0.4883325,0.0655998,0.9889589,0.5312497,0.2541201,0.2635057,0.0093793,0.041788,0.0601152,0.1304069,1.18e-05
8100,0.0273197,0.8074846,0.033775,0.8999298,0.4895965,0.3420834,0.3308488,0.0091297,0.0531346,0.0842263,0.0896788,6.6e-06
8200,0.022887,0.4039735,0.0274437,0.9403033,0.6360354,0.3467341,0.2567112,0.0078193,0.0644918,0.0681344,0.0877459,6.6e-06
8300,0.0171801,0.6263367,0.0430841,1.3373255,0.6119765,0.4609463,0.2129677,0.0157347,0.0792529,0.0691737,0.1558512,9.3e-06
8400,0.0245013,0.6482784,0.0321303,1.036666,0.5623297,0.500937,0.171729,0.024332,0.0996547,0.0675457,0.121125,8.7e-06
8500,0.0171665,0.4551542,0.0258578,0.8514682,0.5641051,0.3785039,0.2323135,0.0137182,0.0496531,0.0668383,0.1121436,7.3e-06
8600,0.0350673,0.9107042,0.0333972,1.0883401,0.5514382,0.3320632,0.1930656,0.0160253,0.1134646,0.0582105,0.0738472,9.4e-06
8700,0.0207533,0.554054,0.0219187,0.7043066,0.55942,0.2759121,0.2791053,0.0200715,0.0683933,0.0548462,0.0651458,1.01e-05
8800,0.0291539,0.5756264,0.0275299,0.861885,1.0166919,0.4177259,0.2627963,0.0072761,0.126013,0.0770109,0.0758361,7e-06
8900,0.0355505,0.5495787,0.0166439,0.4979148,0.7462849,0.7469677,0.2471967,0.0088056,0.0632233,0.0781377,0.1692722,8.8e-06
9000,0.0260726,0.6557667,0.0306786,0.8261882,0.6147393,0.3589239,0.2412604,0.0067496,0.0552062,0.0597454,0.1098944,7.5e-06
9100,0.0144812,0.3824494,0.0285064,0.9074998,0.6195888,0.4648234,0.1767169,0.0117654,0.0710511,0.040146,0.1224746,8e-06
9200,0.0251868,0.5563015,0.0282559,0.8984318,0.3879204,0.5452043,0.2449001,0.0267559,0.0791605,0.0529846,0.1315609,6.9e-06
9300,0.0334362,0.748561,0.0263196,0.8891813,0.67738,0.5103765,0.2717143,0.0294655,0.0657138,0.0665813,0.1634843,1.12e-05
9400,0.0249704,0.6262857,0.0211754,0.782728,0.6484615,0.5292741,0.3055945,0.0173642,0.0323358,0.1104073,0.121433,9.9e-06
9500,0.0407917,0.4938302,0.0471506,1.0324333,0.7066391,0.453282,0.2628509,0.0682822,0.0624254,0.078102,0.2022615,1.72e-05
9600,0.0236192,0.5502707,0.029279,0.812374,0.6344185,0.3344647,0.2415705,0.0484868,0.0851267,0.0950851,0.0748923,1.1e-05
9700,0.0319593,0.6249911,0.0332397,0.5300871,0.772467,0.3522378,0.280953,0.0448762,0.1327449,0.0782111,0.1886638,1.02e-05
9800,0.0382983,0.7232985,0.026681,0.5450173,0.5345109,0.3600524,0.2307064,0.0319839,0.0475954,0.0676616,0.1211379,6.5e-06
9900,0.0525174,0.6364635,0.0270531,0.6137738,0.6040602,0.37374,0.2502342,0.0209656,0.1231253,0.0738837,0.1730697,6.5e-06
10000,0.0308722,0.4612739,0.0226545,0.5748673,0.59259,0.2866762,0.1702569,0.0309777,0.0681235,0.0487261,0.1030394,8e-06
10100,0.0325285,0.4343869,0.0357077,1.0737828,0.6508715,0.1693613,0.245791,0.0240697,0.0457984,0.0819329,0.047251,9.4e-06
10200,0.0264786,0.5182723,0.0575394,1.2783406,0.6696039,0.2129204,0.280222,0.0235733,0.0704877,0.0714991,0.0752821,7.9e-06
10300,0.0343711,0.4943182,0.0195541,0.5842138,0.784247,0.3973213,0.2645367,0.0124976,0.0882708,0.0809504,0.1588117,6.8e-06
10400,0.050244,0.6651871,0.0360202,0.8226357,0.6550053,0.274523,0.3117062,0.0243833,0.0767589,0.1098117,0.0898874,6.3e-06
10500,0.0342027,0.4881323,0.0416981,1.1174516,1.103089,0.2671119,0.3221129,0.0269558,0.1293394,0.0891938,0.080785,9.2e-06
10600,0.0330692,0.5389541,0.026809,0.7743758,0.5000341,0.2012139,0.1872177,0.028708,0.0400876,0.0568309,0.0385516,6.6e-06
10700,0.0278651,0.4525074,0.0214361,0.6337037,0.5936812,0.1925453,0.1908206,0.0388037,0.0563728,0.0790125,0.0443533,8.7e-06
10800,0.0221813,0.4459112,0.029399,0.7866956,0.6700649,0.1258667,0.2382707,0.0587788,0.0639772,0.0736113,0.0373168,1.3e-05
10900,0.0239724,0.2602932,0.0287812,0.8298135,0.3636416,0.3648212,0.2379069,0.0260136,0.0974776,0.0735791,0.0740214,1.19e-05
11000,0.0345144,0.5786721,0.0344543,0.918269,0.6981394,0.1716706,0.2552575,0.0143393,0.0542626,0.0662656,0.0518978,6.8e-06
11100,0.0181762,0.5248218,0.0295175,0.8936932,0.5239076,0.2517588,0.2503538,0.0077105,0.0408941,0.0521947,0.0523275,7.8e-06
11200,0.0284471,0.8284242,0.026333,0.8973334,0.5250181,0.2926105,0.3134355,0.028341,0.0529606,0.0901721,0.0565869,9.9e-06
11300,0.0397076,1.0000262,0.0349882,1.1808593,0.5515867,0.28936,0.2073945,0.0182911,0.0253508,0.0652824,0.0904024,6.8e-06
11400,0.0388883,0.6329057,0.0351285,0.7493793,0.4348584,0.3904576,0.3410409,0.0431761,0.0280193,0.100059,0.1195135,1.02e-05
11500,0.0335798,0.4509438,0.0393684,1.0098432,0.4991503,0.2392508,0.302612,0.03313,0.0498292,0.1134241,0.0787768,1.43e-05
11600,0.0170289,0.3546256,0.0346328,1.1562583,0.53745,0.2666836,0.4051131,0.0529941,0.0461355,0.1106087,0.0540879,1.2e-05
11700,0.0404505,0.5857644,0.0354781,1.051183,0.545269,0.302729,0.2307803,0.0386531,0.0494828,0.0574852,0.1035922,1.42e-05
11800,0.0471859,0.7246501,0.0426368,1.0065319,0.7606389,0.4845589,0.280245,0.0472073,0.117668,0.0658344,0.1851554,1.72e-05
11900,0.0434695,0.5151981,0.0662873,0.916245,0.7251398,0.243991,0.3960591,0.0346614,0.0572542,0.1356084,0.1823982,1.04e-05
12000,0.0385084,0.3705464,0.0720823,1.5997125,0.7249552,0.216021,0.2336583,0.0329791,0.0686177,0.0710518,0.066629,1.26e-05
12100,0.0492332,0.5491226,0.0280774,0.6545914,0.7103099,0.1900564,0.2290681,0.0518255,0.135813,0.0746199,0.090452,1.34e-05
12200,0.0316885,0.4230105,0.0274099,0.3935123,0.5637695,0.2631805,0.3422766,0.0225381,0.0905786,0.0816447,0.1040274,8.6e-06
12300,0.023778,0.4537059,0.0427426,0.9249668,0.6528664,0.3393907,0.1933807,0.0145694,0.049069,0.062801,0.1069965,1.18e-05
12400,0.0268483,0.3603504,0.0452262,1.2665558,0.5371527,0.2559993,0.2310261,0.0174522,0.0920753,0.0607329,0.1148323,8.1e-06
12500,0.0447679,0.3150949,0.0441534,0.7184099,0.8890428,0.3400613,0.3927998,0.0145713,0.076691,0.1164024,0.1295739,1.12e-05
12600,0.0354575,0.4187617,0.0713475,1.1462215,0.7408423,0.2024872,0.322435,0.0114627,0.0717904,0.0735029,0.135667,7.6e-06
12700,0.0529495,0.5210271,0.10681,1.6831997,0.6834873,0.2628702,0.2685949,0.0211436,0.0735719,0.0769989,0.1368305,1.25e-05
12800,0.0397893,0.5404154,0.1340809,2.0499229,0.6721075,0.3121618,0.2649036,0.0211326,0.0655709,0.0741986,0.2159322,1.1e-05
12900,0.0554814,0.266744,0.2648685,2.2817279,0.810218,0.2969772,0.3051409,0.0077223,0.0783186,0.090828,0.3031452,1.39e-05
13000,0.0729527,0.3724272,0.1527962,1.0763871,0.7348528,0.330802,0.3046608,0.0105305,0.0602068,0.0785758,0.4941242,6.5e-06
13100,0.104095,0.4325163,0.1383602,1.1528079,0.6515051,0.4000539,0.2256486,0.0106945,0.0881824,0.0646849,0.4981682,9.4e-06
13200,0.1267605,0.3176241,0.2352328,1.7036739,0.5597517,0.2627386,0.2806189,0.0098794,0.0591347,0.083236,0.402431,1.58e-05
13300,0.1338738,0.4649749,0.2743379,2.1766469,0.9140518,0.2233594,0.3408792,0.017088,0.0984275,0.0718133,0.269987,1.24e-05
13400,0.07247,0.5011051,0.202544,1.5510499,0.7095499,0.1654969,0.3573126,0.027026,0.0785809,0.1028213,0.2208411,1.32e-05
13500,0.0617135,0.6886728,0.1229727,1.9724444,0.700497,0.1343525,0.1754837,0.0174477,0.0784783,0.0695176,0.0517985,1.2e-05
13600,0.0384681,0.5772243,0.1293624,2.381774,0.5797765,0.1406194,0.3598563,0.0089807,0.083244,0.0952916,0.0603863,1.02e-05
13700,0.0340541,0.5273951,0.0689561,1.0621943,0.6180711,0.2120405,0.2341724,0.008203,0.0941109,0.0645435,0.0892759,1e-05
13800,0.056176,0.4250572,0.1678787,1.7473227,0.4851928,0.0973568,0.2732628,0.0143305,0.0370926,0.0661075,0.0809076,9.9e-06
13900,0.0925243,0.4375876,0.0554206,0.8923698,0.6758154,0.0776947,0.287454,0.031898,0.0954562,0.0993243,0.0352899,1.33e-05
14000,0.0823336,0.8031085,0.0501842,0.696024,0.6052978,0.1079022,0.330656,0.0439641,0.0902058,0.0817627,0.0698051,9.6e-06
14100,0.0669074,0.6181838,0.0511551,0.6476237,0.5763359,0.1279881,0.2544372,0.068713,0.0488259,0.0957992,0.0749617,1.55e-05
14200,0.0523361,0.4072841,0.0429319,0.7513989,0.5313399,0.1738805,0.2453704,0.0313245,0.0663353,0.0804295,0.0824856,1.53e-05
14300,0.0333072,0.3959988,0.0229414,0.7084155,0.8217236,0.1490757,0.2836862,0.0633529,0.0621146,0.0767301,0.0650975,2.12e-05
14400,0.026372,0.3732845,0.0269405,0.7072757,0.4741807,0.1632198,0.403635,0.0307096,0.0449025,0.1050378,0.0529163,1.64e-05
14500,0.0308046,0.8087155,0.0248303,0.9389768,0.4292019,0.4727956,0.2565351,0.0320564,0.0709491,0.0925565,0.1011424,9.5e-06
14600,0.026951,0.8710694,0.0129434,0.6955909,0.5753789,0.5700093,0.2767505,0.0275078,0.0827299,0.0770097,0.0851616,1.32e-05
14700,0.0316962,0.7004146,0.0118196,0.6651097,0.5464699,0.3695247,0.2623141,0.0189017,0.0567905,0.0794328,0.0723077,9.6e-06
14800,0.0434463,0.7601395,0.0198352,0.6115306,0.5538946,0.2885205,0.3694995,0.0080028,0.0660235,0.1228711,0.0586838,8.6e-06
14900,0.0264662,0.5430306,0.0151091,0.8102482,0.6698496,0.78892,0.3043632,0.0111812,0.0647441,0.0747301,0.1574644,9.7e-06
15000,0.0190968,0.43934,0.0161808,0.462951,0.5102939,0.7937147,0.2404779,0.0109975,0.0893202,0.0525374,0.1557807,6.9e-06
15100,0.0202896,0.4496423,0.0263105,0.9803915,0.796354,0.791437,0.3138622,0.0125684,0.1355457,0.0650074,0.2120494,8.7e-06
15200,0.0190422,0.4214989,0.0114415,0.5928467,0.6177692,0.8328128,0.2713078,0.0093722,0.0728453,0.0672208,0.1880378,8.8e-06
15300,0.0218911,0.6821994,0.0127976,0.5130263,0.5099876,1.4202265,0.255672,0.0099197,0.055368,0.0613498,0.2646671,9.5e-06
15400,0.0381243,0.713651,0.014722,0.5125217,0.5663443,0.798479,0.2492622,0.0092775,0.0506271,0.0702251,0.1744792,6.5e-06
15500,0.0207017,0.4634226,0.008162,0.3585029,0.4383941,0.6047557,0.1921385,0.0237959,0.0658415,0.0869218,0.0968522,1.25e-05
15600,0.0114027,0.5820082,0.0087573,0.5001746,0.5800928,0.6549488,0.4039097,0.0279178,0.0835558,0.1161192,0.0877138,7.1e-06
15700,0.0161646,0.64749,0.0117427,0.6289537,0.7327941,0.7196877,0.3045228,0.0349791,0.079011,0.0775237,0.1051789,1.01e-05
15800,0.0125465,0.3892924,0.0145614,0.5743246,0.6817078,0.9146206,0.2302997,0.0423704,0.1019198,0.0516729,0.1642152,1.67e-05
15900,0.0156073,0.3997503,0.0143953,0.6365554,0.6453926,0.8137104,0.2000508,0.0377957,0.0813719,0.0627028,0.1588831,1.9e-05
16000,0.0143269,0.5367831,0.0114517,0.7220092,0.6334974,1.0844599,0.3046111,0.0357489,0.0513615,0.088807,0.1323011,1.3e-05
16100,0.0181754,0.2923507,0.0159106,0.6040185,0.722252,0.8990524,0.3612866,0.0212124,0.064575,0.116779,0.2081844,1.05e-05
16200,0.0231118,0.5000867,0.0246223,0.7773357,0.41495,0.4843295,0.2289489,0.0107907,0.0517513,0.0888272,0.1337359,6.9e-06
16300,0.0375981,0.4069623,0.0236052,0.4957676,0.532281,0.2547214,0.3475113,0.010707,0.0620465,0.0900173,0.1213545,7.5e-06
16400,0.0180284,0.5940133,0.0282691,0.7454662,0.5574658,0.2586965,0.2619948,0.0098193,0.0486584,0.0803284,0.0864219,9.4e-06
16500,0.023927,0.5176445,0.0252894,0.8246534,0.4446363,0.1814907,0.4058854,0.0074493,0.0552633,0.106403,0.0397744,8.4e-06
16600,0.0224716,0.3915495,0.0286248,0.9118237,0.4814201,0.2277006,0.2330739,0.0090827,0.0562486,0.0629128,0.0529229,7.3e-06
16700,0.0243823,0.4139168,0.0132221,0.5533019,0.5737521,0.2704125,0.2828083,0.0117246,0.0748193,0.0720272,0.0681103,7.1e-06
16800,0.0224019,0.4376163,0.0201782,0.5898601,0.4935045,0.3123181,0.3096387,0.0106288,0.0440337,0.0718682,0.0754446,1.04e-05
16900,0.0402512,1.2673205,0.0110349,0.4334486,0.7420178,0.3448201,0.2699481,0.0106418,0.0789862,0.099192,0.0605627,6.4e-06
17000,0.0204168,0.7678391,0.0135773,0.4642448,0.4844674,0.3699256,0.3115157,0.0170897,0.0327512,0.0903956,0.0497805,7e-06
17100,0.0229967,0.835823,0.0121292,0.4069257,0.5795864,0.2850843,0.2861621,0.0525367,0.0413517,0.1100481,0.0266191,1.17e-05
17200,0.0148821,0.5910689,0.014103,0.6482977,0.4600299,0.3144469,0.3570803,0.0291746,0.0650821,0.0998934,0.0334694,1.13e-05
17300,0.0194616,0.3454224,0.0223663,1.0497192,0.6219336,0.219712,0.2518834,0.0193962,0.1120363,0.0694889,0.0310464,8.1e-06
17400,0.0261114,0.61235,0.0245876,1.2040157,0.6199454,0.4451201,0.3897815,0.0166679,0.0685568,0.1064798,0.0467838,6.9e-06
17500,0.017636,0.759276,0.0373837,1.5319461,0.4682286,0.5814429,0.2596871,0.0218037,0.0494326,0.0798867,0.086504,7e-06
17600,0.0376758,0.9793481,0.0349481,1.2126782,0.6086428,0.492174,0.271502,0.0237517,0.0505401,0.0855772,0.1002189,1.43e-05
17700,0.0299456,0.5389046,0.037667,1.4798166,0.4967461,0.5177756,0.1949669,0.0552518,0.0509359,0.0850872,0.0991717,1.22e-05
17800,0.0271105,0.6007188,0.0378625,1.4435227,0.6008007,0.6063398,0.3123311,0.0326812,0.071508,0.0963785,0.1059022,8.4e-06
17900,0.029487,0.9339135,0.04662,1.3828189,0.5944858,0.4762758,0.2546303,0.0297249,0.0672604,0.0685989,0.1257047,6.6e-06
18000,0.0242557,0.3958138,0.0485333,1.9079333,0.5880688,0.8577013,0.2146924,0.0239754,0.0842018,0.0636114,0.174836,8.7e-06
18100,0.0355755,0.4467559,0.0521638,1.2760282,0.6315129,0.4833152,0.2173148,0.0251176,0.0785003,0.0673653,0.1419029,7.5e-06
18200,0.030676,0.2519092,0.0713342,2.0454076,0.4899028,0.3442428,0.2710033,0.0316855,0.0792372,0.0941255,0.140011,1.2e-05
18300,0.0381953,0.4637788,0.0878073,1.8836603,0.7752138,0.3236779,0.1787295,0.0307603,0.1178705,0.0441305,0.155776,1.41e-05
18400,0.0535512,0.8447751,0.0713364,1.3724099,0.7078495,0.234266,0.2775466,0.039023,0.093877,0.0595734,0.1077845,1.89e-05
18500,0.0568613,0.9912797,0.069996,1.4720493,0.8201802,0.1721503,0.2251901,0.0393758,0.0676863,0.0541173,0.0507107,1.52e-05
18600,0.0853514,0.9696776,0.0391421,0.8892597,0.5497253,0.163356,0.2013489,0.0244853,0.0492117,0.0707486,0.0786995,1.34e-05
18700,0.052913,0.9182421,0.0369233,0.783439,0.7260039,0.0533934,0.3012713,0.0201089,0.0950953,0.0700524,0.0451856,8.7e-06
