-0.677990, 1.493767, -2.361265, -1.390164, 0.359337, -1.788551, 7672, 22
0.621226, -1.526451, 0.263922, 0.389902, 0.583120, 1.274979, 6745, 33
-1.238877, 0.426910, -1.253249, 0.354812, -1.029742, -0.303983, 4311, 26
0.486428, -1.641437, 0.535338, -1.260891, -1.725151, 0.524320, 6382, 15
0.530231, -0.435209, 1.341746, -0.867084, 0.304738, 0.128312, 3701, 36
0.719914, 1.408938, 1.163689, 0.873950, -0.427813, 1.062150, 7871, 3
0.373831, 0.800687, 0.684379, 2.727082, -0.459202, 1.462324, 8602, 16
-0.853330, 1.234816, -1.183586, 1.578014, -1.005188, -0.362655, 7703, 8
-0.543984, 0.483956, 1.175693, 0.133894, -0.097191, 1.369604, 4476, 22
2.255620, -0.611047, -0.429461, 1.102034, 1.483802, 0.797241, 5732, 40
-1.259322, -1.393320, -1.725105, -0.570350, -1.145864, -0.397497, 4915, 12
-0.619847, -0.365305, -1.149717, -0.349377, -0.796396, -0.031519, 8883, 40
-2.249043, 0.135467, -1.516635, -0.391615, -0.738209, -1.693905, 2533, 1
-0.067436, -0.034292, 0.332401, 0.209426, -1.052516, -1.308602, 4628, 47
-2.118445, 1.324920, 0.325138, -0.965161, 0.891182, -0.297143, 9482, 30
0.348540, 0.408852, -1.879781, -1.306976, 0.653444, -2.820325, 2846, 32
-0.915810, -0.668593, 1.491849, 0.301800, 1.764849, 2.320764, 8891, 33
-1.073509, 0.452296, -0.944192, 0.007564, 1.153894, -0.293400, 5711, 0
-2.134698, 0.388875, 0.684109, 0.024525, -0.595235, 0.025119, 4999, 0
0.603359, -1.061487, -0.637092, -1.537717, 1.057482, -0.489267, 6517, 38
0.831235, -0.777839, -0.518261, 0.055620, -0.104709, 0.138453, 5475, 15
-1.601976, 0.749728, -1.408074, 1.340659, -2.154571, -1.524047, 3259, 48
1.528520, -1.616039, 0.450247, -0.548363, 1.034896, 0.588275, 4540, 44
0.468499, -1.118439, 0.466245, -0.135856, -0.429679, -0.082161, 6139, 47
2.104412, 0.018415, -0.276485, 0.145431, 0.140543, -0.746099, 2950, 47
-0.663708, 0.119800, -0.295680, 1.111268, -0.424987, 0.282292, 9635, 10
-0.873949, -0.816231, 1.766648, -1.814138, -0.067118, 0.123111, 7883, 32
-3.203969, 0.263233, 0.760241, 0.310369, -0.301746, 0.358158, 2444, 4
0.573786, -0.197622, 1.107119, 1.226973, -2.043294, 1.062589, 6186, 10
-0.611982, -0.550113, 0.157352, 0.923444, -0.340964, -0.198334, 3734, 42
0.491061, -0.382223, -0.063356, 0.512640, -1.227264, 0.614165, 6570, 22
2.155236, 0.725111, -1.733860, -0.646472, -0.630569, -0.250068, 756, 24
-0.748194, 0.003532, 0.215929, 0.295667, 1.309240, -0.435539, 1978, 43
1.769369, 0.142933, -0.878987, -0.136338, -0.207686, 0.099296, 1492, 9
0.958827, -0.079985, 1.296672, 1.552424, -0.134690, -0.055718, 3869, 39
-0.830130, -2.281788, -0.298468, -0.824676, -0.923310, -0.708654, 5464, 30
0.191197, -0.673511, 0.663923, 0.168073, 1.132999, 1.327865, 5988, 20
-2.204616, -1.140394, 0.132400, 1.391124, 0.148620, -1.811806, 5028, 16
-0.759618, 0.989617, 1.153669, -0.320232, -0.339053, 2.409085, 2772, 13
0.171265, 0.143842, -0.102820, -0.015611, 1.479265, 0.628103, 8960, 31
-0.083598, 1.363607, 0.830464, -0.791128, 1.902097, 0.567311, 289, 34
1.231971, 1.068611, 0.735749, 1.100553, -1.058714, 0.827669, 1849, 11
0.361181, 0.986310, 0.022548, -1.140070, -0.343760, 0.009591, 9594, 46
1.186894, 0.285403, -0.884811, 0.425371, 1.084303, 1.022149, 4438, 19
-1.017418, -0.211767, -1.539463, 1.585710, 0.861384, -0.197649, 1599, 23
-0.155786, 0.565831, -0.192827, -0.569607, 0.152330, 1.898095, 475, 44
0.095623, -0.302355, 0.724901, -0.775082, -0.145239, -0.153367, 4843, 34
0.636782, 0.859733, 1.025469, 0.269395, 0.927032, 0.779354, 579, 47
0.662840, 0.715967, 1.293841, 1.830335, 0.481654, 1.912769, 1204, 7
1.964987, 0.001717, 1.335578, 1.044958, -0.599967, 0.046488, 271, 18
-0.721549, 0.695080, 0.961252, 0.492173, 0.428112, -0.171132, 5057, 8
-1.671295, 0.177786, -1.581425, 0.166449, -0.165900, 0.465986, 842, 33
-0.188911, 0.596100, -0.210521, 2.359220, -0.253014, 1.724175, 7661, 29
-0.591299, -1.761870, 0.117937, 0.295931, 0.363992, 0.790417, 3643, 43
0.279136, 0.166435, -0.420698, 0.278249, 0.853388, -0.751023, 8460, 3
-0.251109, 0.613206, 0.517784, 0.140196, 0.402134, 1.715248, 1189, 0
-0.125964, 0.402513, 0.068475, 0.157804, 0.369161, 0.363041, 6503, 31
-0.362480, 0.282126, -1.978639, 0.478042, 2.235577, -1.468600, 7139, 22
0.488125, 1.081327, -0.128312, -1.163136, -0.648159, 0.696219, 8301, 41
1.285596, -0.058344, -0.321900, 1.034098, 2.191713, 0.346485, 434, 10
1.672223, -0.687620, 0.185415, -1.427748, 0.708395, -1.227297, 326, 26
0.175375, -0.213578, -0.624305, -0.665200, -0.501223, 0.427595, 2144, 36
-0.832691, -0.913577, -0.411305, -1.187962, 0.417724, 0.080503, 5353, 45
1.813151, -0.443211, 0.302702, 0.340229, -0.916430, 1.316351, 697, 24
0.674530, 1.988160, -0.397291, 1.760542, 2.079946, -0.565049, 5360, 39
0.232959, 1.545654, 2.177553, -0.500597, -0.425080, -0.341126, 5337, 12
1.581962, -0.197012, -0.401557, -0.267389, 0.105126, -3.309795, 949, 47
0.467654, -0.568950, -0.138402, 0.481804, -0.355126, 0.804937, 9803, 26
-0.255460, 0.372939, 0.175082, 1.360186, 1.343928, 1.827206, 7259, 45
0.410309, -1.777028, 1.111178, 0.185021, -0.070506, -0.180897, 8448, 46
0.270408, 0.484614, 0.506003, -1.595612, 0.171002, -0.245223, 6020, 15
-0.196882, 0.296517, 1.098475, -0.174204, -0.968215, 1.566284, 1720, 25
1.130600, 0.481974, -1.434228, -0.451276, -1.140286, -0.710665, 2614, 16
0.022987, -1.042203, -0.121175, 0.157724, 0.980465, 0.448090, 443, 38
1.499222, -1.468718, 0.046737, -2.074864, -0.592905, -1.094684, 2542, 1
-0.548476, 0.408249, -0.947336, 0.232967, 0.969059, -0.788196, 5769, 33
0.117214, 0.331342, 1.104665, -0.795208, 0.648315, 0.219797, 8028, 34
-1.312412, 0.517554, -0.230953, -0.422909, 0.460468, -0.918879, 9828, 49
0.017376, 1.053078, 0.450430, -1.460003, 0.069479, 0.621624, 4954, 31
0.230575, 0.803801, -0.481914, -0.479677, -1.495683, -0.621023, 1046, 17
-1.261095, -0.700235, -1.652267, 0.244236, -1.920188, -2.145510, 4244, 19
-0.779275, -0.774308, -1.041371, 0.792307, 0.932719, -1.891242, 8449, 49
0.108934, -0.213219, -0.691786, -0.564193, -0.392972, 0.589859, 8573, 48
0.273802, 1.259238, 0.163137, 0.764147, -0.979638, 0.203193, 8272, 12
1.020876, -0.218505, 1.717955, -0.776270, -1.313951, -1.001238, 9004, 10
-0.923231, -0.273427, -0.576768, -0.576475, -0.529795, -0.620346, 6959, 16
-0.163232, -0.606770, -0.823628, 0.451724, 0.716946, -0.517225, 186, 9
-1.881077, 0.478788, -0.108729, 0.398421, -0.117478, -1.347187, 5726, 28
1.412476, 2.387586, 1.064760, -0.791529, 0.070461, 0.123475, 2428, 17
-2.682546, 0.097658, -1.190922, -0.195262, -0.514699, -0.427866, 6065, 21
-1.950034, -0.740948, 0.287233, 1.702231, 1.431177, 0.960819, 3189, 2
-0.071208, 3.521139, 0.996425, 0.505398, 0.876676, 2.473908, 1328, 42
-1.739754, -0.426916, -0.953217, -0.807349, 0.120129, -1.169307, 346, 48
0.390452, -0.100161, 0.096106, -0.497097, -0.310441, -0.897408, 8840, 12
-1.140634, 0.171214, 2.332463, -1.061278, 1.018472, 1.088835, 3772, 33
0.347265, 0.366621, 1.251025, 0.585496, -0.871555, 2.121571, 6968, 33
0.517131, -0.368079, -1.147660, -1.108139, -0.474721, -0.801109, 9236, 0
-0.572487, -0.013755, 0.212960, -0.485272, -1.135983, 0.445041, 4475, 16
0.502702, 0.423065, 0.630318, 0.120570, 1.021407, 1.172991, 1158, 39
-0.774879, -0.688402, 0.708583, -1.223987, -0.189646, -1.668005, 2600, 32
1.325079, -0.129882, 0.537087, -0.758611, 0.019659, -0.592298, 8874, 14
0.726788, 0.290462, 0.406632, -0.359897, -0.829249, -0.147756, 8696, 37
-0.348303, -1.638024, 0.166089, -1.248817, -0.690427, -0.207160, 7974, 5
-0.505362, -0.549696, -0.846413, 0.575344, -0.442037, -0.611730, 5958, 31
-0.785566, -0.703327, 1.523298, 0.948756, -0.464053, -0.185290, 9591, 44
0.695677, 0.560726, -2.103992, -0.767803, -1.280647, 0.386037, 7035, 7
0.643857, -0.354330, -1.129954, 0.663431, 0.097252, 0.109648, 547, 28
-0.742521, -0.688797, -2.221385, -1.469722, -0.145104, -1.607115, 8610, 33
2.101440, -0.262333, 0.432785, -0.144469, -0.572647, -0.497501, 2074, 45
-0.071379, -0.149148, 1.013659, 1.207057, -0.194108, 1.048338, 5119, 23
-1.366180, 0.088957, -0.082741, 1.168841, -0.499429, 1.024754, 7344, 44
1.379358, -0.843620, -0.481917, 1.673640, 1.004000, -0.763165, 3030, 36
-0.307451, 0.033294, -0.780447, -0.548611, -0.416197, -1.451936, 1222, 17
-0.046599, 0.213751, -1.115037, -1.305692, 0.722098, -1.468550, 1902, 32
-1.277463, -1.944116, -0.361261, -1.502846, -0.455195, 0.694293, 8755, 33
1.528361, -0.382299, -1.295435, 0.354017, 1.047500, -1.151350, 4791, 27
1.095572, 0.097345, -1.031762, -1.253446, -0.767190, -0.183901, 9929, 38
2.095926, 1.189708, 0.219242, -0.861444, -0.197211, 0.293391, 9791, 12
-0.267473, 0.391908, -1.025257, -0.550114, -1.730154, -0.795517, 2751, 16
0.953899, -3.846108, 0.709939, -0.419181, -0.089283, 0.601448, 2242, 34
-1.182936, 0.734367, 0.444604, 1.084194, -0.318933, 1.235380, 7581, 34
0.111209, 0.460789, 0.952276, 0.232501, -0.206063, 1.197316, 3267, 28
0.791898, 0.382744, 0.905650, 1.436398, 0.204068, 1.771169, 6516, 5
-3.871982, -0.121147, 0.092086, -0.302840, 1.517680, 0.918477, 2368, 18
1.608417, 0.905980, 1.051258, 0.846144, 1.260145, 1.131850, 910, 29
-1.181386, 0.207338, -0.819363, 1.844729, 0.811422, -1.805609, 6673, 22
0.861258, -0.641865, 1.314000, 0.228396, -0.600331, 0.553161, 4792, 22
0.122407, -1.201788, 1.059905, 0.685521, 0.147476, 0.482575, 6947, 31
-1.346736, 1.388466, -1.510414, 0.263679, -1.173816, 0.326831, 5537, 8
0.445434, 0.418463, 1.502545, 0.487665, -0.328606, 0.663752, 4315, 2
0.296369, -0.153678, 0.020187, 1.845201, -0.244409, 0.397475, 821, 16
-1.683232, 0.536291, -0.449706, -0.844219, -0.153453, -0.914118, 5713, 35
-2.566792, 0.141418, -1.329375, 1.300628, 0.527643, -1.336586, 3071, 3
-0.845714, -0.966348, 0.419212, 1.593735, 0.851176, -0.105037, 8361, 43
1.328614, 0.277390, 0.910434, -0.758873, 0.671224, 1.041157, 7292, 37
-0.337028, -0.531503, -0.457828, 2.027608, -0.237782, 1.212689, 9932, 28
0.339100, -1.133977, 0.632946, -0.583616, -1.286260, -0.541333, 1054, 42
-1.037359, -0.731939, -0.875407, 0.082110, 1.199987, -1.197468, 1665, 7
0.181321, -0.058815, 1.115653, 1.026312, 2.536154, 0.200202, 8839, 1
0.567939, -0.142672, 0.909125, -0.494227, 1.564946, 0.986559, 263, 21
0.560888, -1.651920, 1.239430, 0.368422, -0.404690, 0.367923, 27, 33
0.104388, -0.552826, 1.072434, -0.489055, 0.475117, 0.848362, 1226, 35
-0.593593, -1.051625, 0.813950, -1.530975, 0.456843, -1.392218, 5465, 38
0.536488, 0.306566, 0.675512, -0.037492, -0.407359, 0.678287, 2355, 2
-0.108665, -2.387641, -0.881514, 0.246194, -0.626149, -0.309082, 8726, 26
0.503813, -0.002990, -2.094033, -1.361182, 0.394844, -0.072109, 5517, 43
-2.217336, 1.273794, 0.454356, 0.945909, -1.022197, 1.583205, 224, 14
0.744726, -0.061344, -0.766240, 0.222901, 1.019894, 0.295354, 6009, 41
1.460980, -0.497132, 0.094784, 0.864059, 0.645768, -0.910167, 8159, 44
1.967878, 0.565393, 0.171403, 0.158231, -1.561390, 0.248815, 3762, 19
-0.106471, 0.591585, 0.861213, 0.378401, -0.481381, 0.782435, 7760, 0
0.833644, 0.559379, -0.230184, 3.163474, -0.651488, 1.953023, 2632, 7
0.890124, 1.348103, -0.433809, -0.592916, 0.803516, 1.002683, 8141, 16
0.500564, -0.761638, -2.038336, 0.267468, -0.687062, -2.261276, 6327, 27
-0.344683, -0.223037, 0.255161, -0.815130, -0.936303, -1.841013, 1822, 24
0.271003, -0.214487, -1.240472, -1.784621, -0.165054, -0.509008, 1486, 45
-0.592092, 0.348914, 1.067367, 1.208190, -0.338106, 0.169375, 2653, 40
1.736221, 1.331168, 0.229966, 0.195737, -0.007533, -0.001153, 1596, 27
1.656853, 0.413024, 0.763767, 0.256741, 0.756749, -0.471845, 7766, 24
0.587145, -0.281201, -0.240936, 0.958370, -0.688197, 0.285212, 8112, 11
0.791245, -1.579084, 1.997652, 0.296106, 1.907211, -0.111993, 9905, 20
-0.596880, 0.093693, 1.267527, 1.465938, -0.304266, 1.607532, 8173, 21
0.793746, -0.530869, 1.645927, 0.735388, -0.504456, -1.919065, 6407, 40
0.050296, -0.195996, 0.364868, -0.430841, 0.840918, 0.147220, 9334, 12
-2.276673, -1.180887, -0.755028, -0.326534, 0.172689, -1.600212, 5274, 14
-0.595457, -0.107220, 0.272808, -1.075007, -3.761553, 0.440272, 9810, 47
1.360702, 0.331505, -0.545206, 0.236349, -0.500518, -0.138397, 3228, 2
1.345997, -3.092402, 1.173098, 0.637420, 0.252619, 1.435173, 7718, 30
0.380326, -0.556416, 1.065468, -0.578328, 1.670184, -0.427725, 5263, 37
-0.645297, 1.462273, 1.085675, 0.379568, 0.882336, 0.519165, 4152, 22
0.072572, 0.428722, -0.497509, 1.944466, -0.422220, 0.958342, 7447, 4
3.332421, -0.629630, 0.195714, 0.358453, -1.283662, -1.656961, 5740, 33
-0.208701, -0.772829, 1.484317, -1.155330, -1.328712, 0.204034, 1870, 27
0.117811, 0.240271, 1.822550, -0.606839, 0.997599, 0.741636, 1797, 37
-0.567254, 0.364534, 0.534367, 2.000089, 0.699076, 1.782609, 3008, 4
1.484682, 0.453527, -0.986498, 0.453582, 0.622059, -0.469417, 6875, 28
-1.590912, -0.336429, 0.697542, 0.639663, 1.089521, 1.317015, 915, 12
-0.572466, -0.076698, -1.213535, -0.162807, -0.380607, -1.031978, 734, 13
-1.236333, 0.603871, 0.505230, -0.675696, -0.435761, -0.600478, 4510, 36
0.206351, 0.758863, -0.242164, 0.012200, -1.071580, 0.404376, 376, 38
-1.042657, 1.152808, -0.794854, 0.557097, -0.460934, -1.735348, 8634, 46
-0.364438, 0.807037, -0.382624, -1.582568, -0.345354, 0.207159, 8947, 38
-0.549036, 0.280602, -1.588235, 0.060652, -0.190376, -0.182821, 3269, 39
0.248818, 0.424017, 0.572786, -0.889923, -0.287080, -2.401595, 5748, 49
0.040854, -0.116156, 0.694082, 0.139849, 0.375633, 0.768631, 5107, 38
-0.132604, 0.441658, 0.569199, 0.506628, -0.366438, 0.161786, 8567, 15
-0.170480, -0.294499, 0.684050, 1.294360, 1.978808, 1.064694, 406, 46
-2.850935, -0.059285, -1.066574, -0.105558, 0.556842, 0.026646, 3385, 47
0.290197, 0.499677, -0.038523, -1.166719, -0.903266, -0.165968, 3728, 4
-0.121406, 0.323542, 0.657136, -1.392997, 1.111682, 0.607213, 4340, 2
-0.484251, 1.473143, 0.524575, 1.830840, -0.330656, 0.090615, 2552, 22
0.714885, -0.155914, -0.126164, -0.355506, -0.555733, -0.158206, 5898, 3
1.115157, 1.598103, 0.304315, 1.701769, 1.001393, -0.354228, 1079, 37
0.879238, 0.550517, 0.976372, -0.839345, -0.029930, 0.690585, 5496, 36
0.366678, 0.218340, 0.533792, -1.380385, 0.256164, -0.299222, 1082, 15
0.417531, -1.112096, -1.670919, 0.289987, -0.843319, -2.382042, 6558, 39
0.506122, 0.747663, -1.145685, -0.367357, -0.684323, 0.288982, 8831, 16
0.619302, 0.619812, 1.323357, -1.831315, 0.970746, -0.860809, 1258, 49
-2.130598, -2.357377, 0.453197, 0.045457, -0.061563, 1.152167, 1291, 28
2.183885, 0.116777, -0.924311, 1.266181, -0.054169, 0.968170, 941, 14
0.835337, 0.322901, -2.095191, 1.585798, -0.075707, 0.399264, 3366, 6
1.463061, -0.345431, -0.624102, 1.163999, 0.975018, 0.901731, 4252, 49
0.424198, 0.019650, -0.549745, 1.405004, -0.539816, -0.487407, 7819, 41
-0.325884, -0.334038, -0.344156, -0.803503, 0.362738, 0.587648, 9869, 7
-0.548886, 0.070417, -0.348274, -0.181799, -1.227978, -0.697622, 7607, 22
0.635466, 0.130816, -1.393186, -0.388696, 1.354284, -2.134272, 5229, 1
-0.359067, -1.746287, -1.603831, -1.364454, 1.060581, -1.766328, 4396, 22
0.519392, 0.501436, -0.948830, 0.334827, -0.244693, -0.473011, 8435, 26
-0.605885, 0.396291, 0.066290, 0.353497, -0.567185, 0.633822, 4169, 5
1.507331, 0.071987, -0.360687, 1.088069, 0.473994, 0.468419, 4057, 18
-0.404702, -0.041652, 0.192138, 1.144826, 0.631407, 0.938106, 1196, 10
0.162539, 1.228902, 0.391811, -0.462217, -1.534885, 0.283132, 7138, 40
-0.991406, 0.612408, 1.302162, 0.036142, -0.328600, 0.748104, 6631, 41
0.728593, 0.288533, 0.314351, -0.452228, -0.181385, 0.605179, 3154, 48
-0.266803, 0.562321, -1.215865, -0.670027, -0.750368, -0.238899, 9303, 30
1.443039, 0.691056, 1.593292, -0.512459, -0.799349, 0.744989, 1846, 35
-0.351397, -0.253796, 0.277125, 0.852257, 1.619762, -1.488914, 4219, 3
-0.403985, 1.187990, 0.428188, 3.154880, 0.397024, 1.237628, 8288, 42
1.191719, -0.019450, 0.064285, -0.426591, 1.050106, 0.717868, 1829, 18
-0.066549, 0.311700, 0.050266, -0.023434, -1.472754, 0.421453, 495, 22
0.712177, -1.140601, 0.352020, -0.442247, -0.151434, 0.925915, 289, 18
0.381133, -1.455209, 1.789098, -0.477144, 1.662321, 0.893122, 7844, 24
-0.427877, 0.290655, -1.812837, 1.541779, 0.133620, -1.384144, 7510, 15
1.131259, 0.608016, -0.966460, -1.521690, 0.271790, 0.107707, 1236, 38
-0.162706, -2.623954, -0.708408, -0.688211, -0.228708, 0.185189, 3232, 40
-0.244915, -0.617606, 0.622793, 0.244673, 0.245023, 0.839010, 8369, 20
0.664283, 0.008573, 1.058547, -1.479220, 0.853740, 0.664737, 6725, 9
1.226292, 0.099817, 0.693450, -0.027097, -1.629214, 0.292476, 5557, 11
-0.211603, -0.050942, -0.904421, -2.039784, 0.969627, 0.654732, 1515, 13
0.969676, 0.291784, 0.196373, -1.394136, -0.032339, 0.166195, 5350, 8
-0.059358, 2.446689, -0.141188, 0.366595, 1.350426, -0.346565, 8963, 33
0.974165, -0.930918, -0.046614, -0.126484, -0.111370, -0.889724, 7843, 45
0.834907, 0.455574, -1.567615, 0.090791, 1.300532, -0.786590, 4645, 33
2.004159, 1.054815, -0.702454, 1.104991, -0.306848, -0.315582, 839, 3
0.326608, 0.131555, 1.105421, -0.748651, 0.333468, 0.737003, 5408, 23
-1.455841, -0.384773, -0.381330, 0.372813, -1.166660, -1.336760, 7900, 27
0.942927, -0.317474, 0.139767, -0.388074, 0.955977, 0.318659, 1039, 34
1.511116, 0.326935, 0.255847, 0.322553, 0.827549, -0.536080, 4602, 27
1.250948, 0.736424, -0.322326, 0.693525, 0.504456, -0.175989, 5062, 39
-0.709390, 0.610250, -0.044630, 2.162293, -0.675303, 0.997655, 5151, 30
0.103097, 1.667560, -0.132257, -1.599444, -0.376678, -2.624227, 2997, 1
0.434793, -0.699454, -0.069313, 0.198793, -0.028950, -0.736523, 1670, 45
-0.602080, -1.032810, -1.725057, -1.478092, -2.430864, -1.940770, 204, 49
-0.367670, 1.284759, 0.001434, -0.584419, 2.219276, 1.099435, 1811, 7
-1.038889, -3.063960, 0.109029, -0.873624, -0.950918, -1.652880, 5345, 48
-0.836501, 1.014025, -1.701300, 0.801888, 0.357224, -0.919916, 6854, 12
-1.529716, 0.167652, 1.533274, -0.138114, 0.636887, 0.807359, 9351, 25
0.374904, -0.872349, 0.486990, 0.627239, 0.152629, -0.771448, 2161, 15
0.808035, -1.005771, 1.589797, 0.225036, -1.449880, 1.056732, 9490, 33
-0.771085, 0.349267, -0.444132, 0.882704, 0.092208, 0.063952, 310, 49
-0.390815, -0.064538, -1.029832, -2.280529, 0.614493, -0.926581, 6907, 1
1.257653, -1.115432, -0.323721, 0.190602, 0.911398, 0.004146, 6679, 11
-0.554559, 1.589187, 0.654670, 1.075798, 2.596581, 1.410958, 5233, 1
0.381183, 0.700282, -1.283162, -0.081807, 0.464567, -1.239839, 922, 47
0.277811, 0.463567, -0.939263, -0.023930, -0.581436, -0.277857, 204, 10
0.410000, -0.138231, -0.283760, 0.467626, -0.422790, 0.037647, 6657, 41
-1.120213, 0.940298, -1.255782, 2.256902, 1.737442, 0.722652, 6937, 38
0.168971, -2.260957, -0.805201, 0.266884, -0.254001, -2.179454, 5157, 31
0.772164, 0.221507, -2.343128, 1.928566, 0.874676, -1.537820, 7768, 30
-0.242969, -0.122920, -1.192378, -0.275854, -0.543057, -0.827259, 782, 11
0.380712, -0.096072, -0.431194, -1.481384, 1.621294, -1.929073, 8496, 45
-0.067361, 0.005280, 0.874483, 0.172740, -0.825971, -0.235124, 8889, 41
-0.027112, 1.489152, -1.615924, 0.900504, 1.372954, -1.045463, 4379, 1
1.298114, -0.089335, -0.054101, 0.578689, 1.478217, 1.247287, 6815, 35
0.633183, -2.128864, 1.481185, 0.201591, -0.403171, 1.283268, 9240, 1
-0.890902, 0.623163, -0.057176, -0.645380, -0.229863, 0.437699, 7643, 30
-0.081079, -1.923594, -0.123100, 0.121932, -0.215503, -1.797745, 6662, 22
-0.650826, 1.181576, 2.304706, 0.578785, -0.554201, 1.959697, 7993, 3
-1.154278, -2.089161, 0.624914, 1.055858, -1.493545, 0.100246, 6363, 48
-1.712604, 1.404725, -0.085466, 0.607843, -1.135181, 0.583981, 8495, 32
1.147689, -1.725809, 0.647951, -0.220716, 1.083435, 0.671842, 4364, 47
-0.064312, 0.345414, -0.395915, 0.312589, -2.439371, 0.456921, 571, 33
-1.791664, 1.463305, -0.194162, 0.962321, 1.932371, 0.332110, 2555, 40
1.197842, -0.407149, -0.287426, -0.464076, -0.329065, -1.623276, 781, 35
-1.078932, -0.087371, 0.622050, 0.015396, 1.329882, 1.098061, 2273, 43
-0.421029, 1.361359, -0.541372, -0.462798, 0.070466, 0.445361, 256, 35
2.527224, -1.504135, 0.682336, -0.425296, -1.154660, -0.171976, 6203, 18
-1.942314, -0.173041, -0.581695, -1.077053, -1.308702, -0.812637, 42, 30
-1.256069, 0.630341, -0.172674, 1.355678, -1.250714, -0.436661, 787, 17
-0.210362, 0.986557, -0.454114, -0.328007, -0.207242, -0.479455, 9173, 45
0.041202, 0.046751, -0.097232, -0.329604, -0.219195, -0.051823, 8016, 3
0.788284, 0.259505, 1.847986, 1.470654, 1.658294, 1.067804, 6811, 4
-0.339452, 0.164774, 0.922021, -1.661725, -1.384113, 0.984907, 373, 25
0.473459, -4.095925, 1.742125, -0.525087, -1.288223, 1.435186, 8358, 10
-1.014762, 0.529547, -0.318186, -1.412926, -1.701292, -1.531796, 3850, 20
-0.605524, -0.224259, -0.438225, -0.572705, 2.449063, -0.480670, 1618, 35
0.738236, -0.907136, -0.209199, 0.048809, -0.756415, 0.857482, 4606, 41
-1.783971, 0.178237, 2.239732, -0.053854, -0.584053, -1.836314, 9348, 33
0.920012, -0.106273, 0.044904, 0.876907, -1.065049, -0.615807, 2316, 13
0.174829, 0.516779, 1.023458, -0.541490, 0.283966, 0.262582, 9116, 35
0.965235, 0.133944, -1.263123, -1.292379, 0.162759, -0.622561, 1196, 46
-0.149168, 0.146570, 0.770973, 0.295578, -1.467299, 1.194737, 7967, 32
1.292683, -0.780919, -0.753045, -0.905252, 0.196242, -0.707118, 8394, 48
0.009818, -1.339129, 2.370494, -1.539214, -0.023501, 1.921225, 1870, 3
1.163755, -0.097738, 1.661987, 1.243255, -0.383608, 0.869851, 1427, 21
-0.835697, -1.549618, -2.004834, -0.597236, 0.188213, -1.785170, 400, 29
-1.566813, -0.001417, -0.179612, 1.237420, -0.120698, 0.691261, 236, 14
0.210521, 0.462324, -0.647134, -1.016105, -0.034587, -0.302674, 1398, 43
-1.123662, 0.189139, -2.097223, 0.537898, -0.161530, -0.293819, 4940, 48
0.128544, 0.339627, -0.466975, 1.235709, -2.339986, 0.828004, 1276, 15
-1.848314, -0.852834, 0.254718, 2.084259, 0.177369, 0.641871, 2008, 24
-0.447005, 0.612589, -0.491815, -1.385413, 0.217963, -0.764031, 5240, 0
-1.425206, -0.616082, -0.456469, 0.346991, -0.141779, -0.839242, 7232, 22
0.497939, -0.568001, -0.531229, 0.159459, -0.080019, -0.268097, 1794, 41
